sender,recver,channel,interactions,date
98,20,email,3,2020-01-01
98,70,zoom,1,2020-01-01
98,97,slack,4,2020-01-01
98,99,zoom,2,2020-01-01
98,41,email,6,2020-01-01
98,16,zoom,2,2020-01-01
98,64,zoom,1,2020-01-01
98,89,slack,8,2020-01-01
98,72,email,3,2020-01-01
98,85,zoom,0,2020-01-01
98,16,slack,9,2020-01-01
99,17,slack,5,2020-01-01
99,69,slack,12,2020-01-01
99,56,zoom,1,2020-01-01
99,88,zoom,0,2020-01-01
99,6,slack,15,2020-01-01
99,77,slack,9,2020-01-01
99,52,zoom,1,2020-01-01
99,62,zoom,0,2020-01-01
99,95,slack,15,2020-01-01
99,88,email,2,2020-01-01
99,31,email,3,2020-01-01
99,37,slack,10,2020-01-01
99,3,slack,11,2020-01-01
99,95,zoom,2,2020-01-01
99,35,zoom,1,2020-01-01
99,69,email,2,2020-01-01
99,35,slack,13,2020-01-01
99,88,zoom,1,2020-01-01
99,63,email,3,2020-01-01
99,92,email,1,2020-01-01
99,69,email,2,2020-01-01
99,91,zoom,2,2020-01-01
99,88,zoom,1,2020-01-01
99,3,slack,16,2020-01-01
99,82,slack,11,2020-01-01
0,2,slack,22,2020-01-02
0,49,zoom,2,2020-01-02
0,2,zoom,2,2020-01-02
0,8,email,3,2020-01-02
0,7,email,4,2020-01-02
0,43,slack,16,2020-01-02
1,58,zoom,2,2020-01-02
1,59,email,2,2020-01-02
1,95,email,5,2020-01-02
1,23,slack,6,2020-01-02
1,6,slack,6,2020-01-02
1,23,email,2,2020-01-02
1,1,email,1,2020-01-02
2,0,email,5,2020-01-02
2,51,slack,13,2020-01-02
2,61,slack,6,2020-01-02
2,1,slack,11,2020-01-02
2,0,zoom,4,2020-01-02
2,1,email,1,2020-01-02
2,6,zoom,2,2020-01-02
2,6,zoom,1,2020-01-02
2,53,slack,12,2020-01-02
2,4,email,4,2020-01-02
2,98,email,3,2020-01-02
2,2,slack,14,2020-01-02
3,2,slack,6,2020-01-02
3,54,email,2,2020-01-02
3,86,email,0,2020-01-02
3,80,email,3,2020-01-02
3,1,email,0,2020-01-02
3,43,zoom,5,2020-01-02
3,64,email,3,2020-01-02
3,92,email,1,2020-01-02
3,7,email,2,2020-01-02
4,54,email,9,2020-01-02
4,2,email,3,2020-01-02
4,28,zoom,3,2020-01-02
4,53,email,2,2020-01-02
5,8,email,1,2020-01-02
5,5,email,2,2020-01-02
5,43,slack,14,2020-01-02
5,75,zoom,4,2020-01-02
5,1,slack,10,2020-01-02
5,1,zoom,2,2020-01-02
5,49,zoom,2,2020-01-02
5,40,zoom,3,2020-01-02
5,65,email,2,2020-01-02
5,18,slack,13,2020-01-02
5,2,slack,9,2020-01-02
5,79,zoom,1,2020-01-02
6,89,slack,7,2020-01-02
6,55,email,2,2020-01-02
6,5,slack,3,2020-01-02
7,72,slack,10,2020-01-02
7,79,zoom,3,2020-01-02
7,3,zoom,6,2020-01-02
7,23,email,2,2020-01-02
7,0,slack,7,2020-01-02
7,94,email,6,2020-01-02
7,69,zoom,0,2020-01-02
7,37,slack,7,2020-01-02
7,68,zoom,2,2020-01-02
7,69,email,5,2020-01-02
7,69,slack,5,2020-01-02
7,97,email,5,2020-01-02
7,79,zoom,4,2020-01-02
7,68,zoom,1,2020-01-02
7,69,zoom,2,2020-01-02
8,15,slack,6,2020-01-02
8,79,zoom,0,2020-01-02
8,7,slack,6,2020-01-02
8,87,slack,13,2020-01-02
8,76,zoom,1,2020-01-02
8,7,slack,10,2020-01-02
8,5,zoom,0,2020-01-02
8,96,zoom,0,2020-01-02
8,2,slack,7,2020-01-02
9,5,zoom,0,2020-01-02
9,2,zoom,1,2020-01-02
9,79,zoom,1,2020-01-02
9,2,slack,8,2020-01-02
9,2,zoom,2,2020-01-02
9,4,slack,9,2020-01-02
9,79,email,1,2020-01-02
9,79,slack,8,2020-01-02
9,3,slack,7,2020-01-02
9,86,zoom,0,2020-01-02
10,11,zoom,1,2020-01-02
10,12,email,1,2020-01-02
11,14,slack,5,2020-01-02
11,99,zoom,1,2020-01-02
11,39,slack,1,2020-01-02
11,16,slack,5,2020-01-02
11,61,zoom,5,2020-01-02
11,69,zoom,5,2020-01-02
13,10,email,4,2020-01-02
13,26,zoom,2,2020-01-02
13,23,slack,6,2020-01-02
13,98,slack,13,2020-01-02
13,38,email,7,2020-01-02
13,17,email,3,2020-01-02
14,0,email,1,2020-01-02
14,57,slack,18,2020-01-02
14,10,slack,15,2020-01-02
14,17,zoom,1,2020-01-02
14,50,slack,12,2020-01-02
14,14,email,6,2020-01-02
14,10,email,2,2020-01-02
14,15,email,5,2020-01-02
15,17,slack,6,2020-01-02
15,19,zoom,2,2020-01-02
15,15,slack,10,2020-01-02
16,76,email,5,2020-01-02
16,93,email,1,2020-01-02
16,75,slack,21,2020-01-02
16,61,email,4,2020-01-02
16,93,slack,16,2020-01-02
16,14,email,5,2020-01-02
16,36,slack,15,2020-01-02
16,30,slack,21,2020-01-02
16,93,slack,12,2020-01-02
16,30,zoom,1,2020-01-02
16,7,email,2,2020-01-02
16,22,slack,17,2020-01-02
16,13,zoom,0,2020-01-02
16,14,slack,7,2020-01-02
16,30,zoom,2,2020-01-02
16,20,slack,15,2020-01-02
16,17,slack,20,2020-01-02
16,24,zoom,1,2020-01-02
17,41,slack,22,2020-01-02
17,55,slack,13,2020-01-02
17,41,zoom,0,2020-01-02
17,98,zoom,3,2020-01-02
17,13,email,3,2020-01-02
17,46,zoom,4,2020-01-02
17,86,zoom,4,2020-01-02
17,89,zoom,3,2020-01-02
18,19,email,0,2020-01-02
18,11,zoom,0,2020-01-02
18,34,zoom,1,2020-01-02
18,12,email,1,2020-01-02
18,5,zoom,1,2020-01-02
18,18,slack,13,2020-01-02
18,58,email,0,2020-01-02
18,52,email,1,2020-01-02
18,13,email,1,2020-01-02
19,11,email,3,2020-01-02
19,17,slack,5,2020-01-02
19,14,slack,4,2020-01-02
19,11,slack,5,2020-01-02
19,59,slack,3,2020-01-02
19,68,slack,4,2020-01-02
19,47,slack,6,2020-01-02
19,98,zoom,1,2020-01-02
19,68,email,2,2020-01-02
19,11,slack,4,2020-01-02
19,71,zoom,0,2020-01-02
20,18,zoom,2,2020-01-02
20,22,email,3,2020-01-02
20,27,email,2,2020-01-02
20,79,slack,9,2020-01-02
20,24,email,2,2020-01-02
21,96,slack,3,2020-01-02
21,23,slack,7,2020-01-02
21,50,zoom,6,2020-01-02
21,27,zoom,4,2020-01-02
21,26,slack,11,2020-01-02
21,25,slack,1,2020-01-02
21,21,zoom,2,2020-01-02
21,23,zoom,3,2020-01-02
21,26,slack,6,2020-01-02
21,26,email,1,2020-01-02
21,23,zoom,4,2020-01-02
21,24,zoom,2,2020-01-02
21,29,zoom,0,2020-01-02
21,24,slack,3,2020-01-02
21,48,slack,9,2020-01-02
22,28,zoom,3,2020-01-02
22,22,slack,11,2020-01-02
22,25,email,5,2020-01-02
22,86,zoom,4,2020-01-02
22,27,email,5,2020-01-02
22,26,zoom,6,2020-01-02
22,22,slack,12,2020-01-02
22,85,slack,14,2020-01-02
22,24,zoom,1,2020-01-02
22,94,zoom,0,2020-01-02
22,29,zoom,4,2020-01-02
22,83,slack,10,2020-01-02
22,74,zoom,3,2020-01-02
23,97,slack,13,2020-01-02
23,88,email,6,2020-01-02
23,27,zoom,1,2020-01-02
23,37,zoom,1,2020-01-02
23,26,zoom,1,2020-01-02
23,88,zoom,3,2020-01-02
24,24,zoom,3,2020-01-02
24,28,email,5,2020-01-02
24,62,email,1,2020-01-02
24,24,zoom,0,2020-01-02
24,98,email,6,2020-01-02
24,92,email,3,2020-01-02
24,98,email,5,2020-01-02
24,24,slack,7,2020-01-02
24,92,slack,14,2020-01-02
25,65,zoom,2,2020-01-02
25,24,email,2,2020-01-02
25,65,email,1,2020-01-02
25,20,zoom,0,2020-01-02
26,7,email,3,2020-01-02
26,12,email,3,2020-01-02
26,99,zoom,2,2020-01-02
26,64,slack,11,2020-01-02
26,60,zoom,3,2020-01-02
26,30,zoom,2,2020-01-02
26,60,email,3,2020-01-02
26,40,zoom,0,2020-01-02
26,40,email,2,2020-01-02
26,20,zoom,0,2020-01-02
26,27,slack,15,2020-01-02
26,21,zoom,2,2020-01-02
26,28,email,1,2020-01-02
26,40,email,3,2020-01-02
26,27,email,2,2020-01-02
26,22,zoom,3,2020-01-02
26,24,zoom,3,2020-01-02
26,28,email,3,2020-01-02
26,20,slack,15,2020-01-02
26,60,slack,10,2020-01-02
27,32,slack,14,2020-01-02
27,23,zoom,4,2020-01-02
27,25,slack,9,2020-01-02
27,20,zoom,4,2020-01-02
27,13,slack,13,2020-01-02
27,37,slack,13,2020-01-02
28,22,zoom,0,2020-01-02
28,7,email,4,2020-01-02
28,21,zoom,2,2020-01-02
28,24,slack,13,2020-01-02
28,66,email,3,2020-01-02
28,7,slack,11,2020-01-02
28,26,email,1,2020-01-02
28,66,email,1,2020-01-02
28,41,slack,6,2020-01-02
28,76,email,1,2020-01-02
28,66,email,2,2020-01-02
28,27,slack,5,2020-01-02
28,29,email,5,2020-01-02
28,22,zoom,1,2020-01-02
29,75,zoom,1,2020-01-02
29,57,slack,17,2020-01-02
30,31,zoom,1,2020-01-02
30,62,slack,4,2020-01-02
30,36,email,2,2020-01-02
31,39,slack,10,2020-01-02
31,29,email,2,2020-01-02
31,32,zoom,2,2020-01-02
31,53,zoom,3,2020-01-02
31,86,zoom,3,2020-01-02
31,80,slack,6,2020-01-02
31,70,slack,4,2020-01-02
31,33,zoom,5,2020-01-02
31,15,zoom,4,2020-01-02
31,52,email,3,2020-01-02
31,37,email,4,2020-01-02
31,7,zoom,0,2020-01-02
31,33,zoom,0,2020-01-02
31,87,slack,5,2020-01-02
31,34,zoom,1,2020-01-02
31,35,email,1,2020-01-02
31,34,slack,8,2020-01-02
31,48,email,2,2020-01-02
31,38,email,2,2020-01-02
31,35,slack,4,2020-01-02
31,31,email,0,2020-01-02
31,36,zoom,4,2020-01-02
31,20,email,2,2020-01-02
31,39,slack,9,2020-01-02
32,30,zoom,2,2020-01-02
32,37,zoom,0,2020-01-02
32,73,email,2,2020-01-02
32,27,slack,6,2020-01-02
32,36,zoom,3,2020-01-02
32,35,email,1,2020-01-02
32,31,zoom,1,2020-01-02
32,20,slack,4,2020-01-02
32,36,email,1,2020-01-02
32,34,zoom,3,2020-01-02
32,30,email,2,2020-01-02
32,36,zoom,1,2020-01-02
32,68,zoom,1,2020-01-02
32,34,slack,8,2020-01-02
32,34,slack,4,2020-01-02
32,36,zoom,1,2020-01-02
32,30,email,2,2020-01-02
33,38,zoom,0,2020-01-02
33,34,zoom,4,2020-01-02
33,39,slack,5,2020-01-02
33,63,slack,5,2020-01-02
33,53,slack,4,2020-01-02
33,38,slack,8,2020-01-02
33,70,slack,8,2020-01-02
33,34,slack,4,2020-01-02
33,47,email,0,2020-01-02
33,33,email,3,2020-01-02
33,47,slack,12,2020-01-02
33,32,email,2,2020-01-02
33,43,slack,5,2020-01-02
33,66,email,6,2020-01-02
33,67,zoom,2,2020-01-02
33,35,email,0,2020-01-02
33,75,email,6,2020-01-02
33,32,email,1,2020-01-02
34,57,zoom,4,2020-01-02
34,17,email,1,2020-01-02
34,3,slack,11,2020-01-02
34,82,zoom,7,2020-01-02
34,37,zoom,5,2020-01-02
34,35,slack,16,2020-01-02
34,31,zoom,1,2020-01-02
34,36,zoom,2,2020-01-02
34,24,email,1,2020-01-02
35,33,email,5,2020-01-02
35,30,email,3,2020-01-02
35,30,email,5,2020-01-02
35,81,zoom,1,2020-01-02
35,22,zoom,4,2020-01-02
35,59,slack,12,2020-01-02
36,36,zoom,2,2020-01-02
36,23,email,5,2020-01-02
36,37,email,7,2020-01-02
36,33,zoom,1,2020-01-02
36,36,email,4,2020-01-02
36,91,zoom,1,2020-01-02
36,5,email,7,2020-01-02
36,36,slack,10,2020-01-02
37,37,zoom,0,2020-01-02
37,45,zoom,6,2020-01-02
37,37,email,6,2020-01-02
37,45,email,9,2020-01-02
37,45,email,2,2020-01-02
37,30,zoom,3,2020-01-02
37,30,slack,2,2020-01-02
37,66,email,3,2020-01-02
38,31,email,3,2020-01-02
38,38,zoom,2,2020-01-02
39,35,zoom,0,2020-01-02
39,34,zoom,6,2020-01-02
39,37,slack,20,2020-01-02
39,91,email,3,2020-01-02
39,26,zoom,3,2020-01-02
39,1,slack,16,2020-01-02
39,30,email,3,2020-01-02
39,79,slack,14,2020-01-02
39,36,slack,15,2020-01-02
39,35,zoom,2,2020-01-02
39,55,zoom,1,2020-01-02
39,37,email,1,2020-01-02
39,65,email,5,2020-01-02
40,46,slack,12,2020-01-02
40,17,slack,11,2020-01-02
40,17,zoom,2,2020-01-02
40,59,slack,10,2020-01-02
40,56,slack,31,2020-01-02
40,37,zoom,2,2020-01-02
40,54,slack,13,2020-01-02
40,47,slack,14,2020-01-02
40,86,email,2,2020-01-02
40,52,zoom,3,2020-01-02
40,24,slack,14,2020-01-02
40,86,slack,12,2020-01-02
40,28,slack,13,2020-01-02
40,45,slack,28,2020-01-02
40,44,email,5,2020-01-02
40,59,email,4,2020-01-02
40,40,email,1,2020-01-02
40,57,email,2,2020-01-02
40,54,zoom,1,2020-01-02
40,49,slack,12,2020-01-02
40,42,email,4,2020-01-02
40,17,slack,18,2020-01-02
41,53,zoom,2,2020-01-02
41,47,slack,6,2020-01-02
41,66,slack,1,2020-01-02
41,40,zoom,7,2020-01-02
41,22,zoom,4,2020-01-02
41,76,slack,5,2020-01-02
42,20,email,1,2020-01-02
42,40,email,3,2020-01-02
42,45,email,0,2020-01-02
42,48,zoom,1,2020-01-02
42,54,zoom,2,2020-01-02
42,51,slack,13,2020-01-02
42,46,zoom,3,2020-01-02
43,43,zoom,0,2020-01-02
43,45,email,5,2020-01-02
43,42,zoom,5,2020-01-02
43,46,zoom,1,2020-01-02
44,16,zoom,2,2020-01-02
44,24,zoom,1,2020-01-02
44,57,zoom,0,2020-01-02
44,51,zoom,4,2020-01-02
44,58,zoom,1,2020-01-02
44,52,slack,11,2020-01-02
44,38,zoom,4,2020-01-02
44,16,slack,12,2020-01-02
45,58,zoom,1,2020-01-02
45,59,email,1,2020-01-02
45,56,email,6,2020-01-02
45,38,zoom,1,2020-01-02
45,38,zoom,2,2020-01-02
45,44,slack,14,2020-01-02
45,42,zoom,4,2020-01-02
46,98,email,2,2020-01-02
46,45,zoom,0,2020-01-02
46,59,slack,8,2020-01-02
46,20,email,2,2020-01-02
46,92,slack,4,2020-01-02
46,48,zoom,0,2020-01-02
47,51,zoom,3,2020-01-02
47,56,slack,21,2020-01-02
47,45,slack,24,2020-01-02
47,23,zoom,3,2020-01-02
47,54,slack,21,2020-01-02
47,46,email,5,2020-01-02
47,45,zoom,0,2020-01-02
47,12,zoom,2,2020-01-02
47,58,zoom,3,2020-01-02
47,44,zoom,4,2020-01-02
47,42,slack,16,2020-01-02
48,49,zoom,1,2020-01-02
48,56,zoom,4,2020-01-02
48,7,slack,7,2020-01-02
48,53,zoom,3,2020-01-02
48,41,email,3,2020-01-02
48,55,email,3,2020-01-02
48,52,slack,5,2020-01-02
48,48,email,3,2020-01-02
48,70,slack,7,2020-01-02
48,47,slack,3,2020-01-02
49,50,zoom,1,2020-01-02
49,52,slack,6,2020-01-02
49,50,email,2,2020-01-02
49,59,zoom,2,2020-01-02
49,58,email,2,2020-01-02
49,56,slack,5,2020-01-02
49,44,slack,9,2020-01-02
49,13,slack,3,2020-01-02
49,12,zoom,1,2020-01-02
49,59,zoom,1,2020-01-02
49,40,zoom,0,2020-01-02
50,51,zoom,1,2020-01-02
50,65,slack,4,2020-01-02
50,42,zoom,4,2020-01-02
50,41,email,1,2020-01-02
50,91,email,5,2020-01-02
50,44,email,3,2020-01-02
50,14,email,0,2020-01-02
50,86,slack,6,2020-01-02
50,42,slack,6,2020-01-02
50,42,zoom,3,2020-01-02
51,49,email,2,2020-01-02
51,44,zoom,1,2020-01-02
51,42,zoom,2,2020-01-02
51,58,slack,16,2020-01-02
51,52,email,1,2020-01-02
52,52,email,2,2020-01-02
52,53,slack,14,2020-01-02
52,47,slack,11,2020-01-02
52,57,zoom,2,2020-01-02
52,57,email,3,2020-01-02
52,43,email,2,2020-01-02
52,81,zoom,6,2020-01-02
52,49,slack,13,2020-01-02
52,70,zoom,3,2020-01-02
52,57,email,2,2020-01-02
52,51,email,2,2020-01-02
52,53,slack,15,2020-01-02
52,14,email,4,2020-01-02
52,62,email,3,2020-01-02
52,41,email,1,2020-01-02
52,57,slack,4,2020-01-02
53,54,email,5,2020-01-02
53,21,slack,3,2020-01-02
53,43,email,5,2020-01-02
53,57,email,4,2020-01-02
53,56,slack,3,2020-01-02
53,42,zoom,0,2020-01-02
53,41,zoom,0,2020-01-02
53,43,slack,5,2020-01-02
53,61,zoom,0,2020-01-02
53,54,zoom,1,2020-01-02
53,61,zoom,0,2020-01-02
53,61,email,4,2020-01-02
53,45,zoom,2,2020-01-02
53,57,email,6,2020-01-02
53,51,zoom,0,2020-01-02
54,66,slack,10,2020-01-02
54,69,email,0,2020-01-02
54,2,slack,16,2020-01-02
54,14,slack,11,2020-01-02
54,49,slack,15,2020-01-02
54,41,slack,10,2020-01-02
54,96,slack,8,2020-01-02
54,55,slack,10,2020-01-02
54,79,slack,6,2020-01-02
54,49,email,1,2020-01-02
55,43,email,5,2020-01-02
55,56,slack,16,2020-01-02
55,4,slack,7,2020-01-02
55,95,email,2,2020-01-02
55,54,email,1,2020-01-02
55,5,zoom,1,2020-01-02
55,51,email,2,2020-01-02
55,42,slack,10,2020-01-02
55,95,email,5,2020-01-02
55,49,email,0,2020-01-02
55,5,zoom,1,2020-01-02
55,53,zoom,2,2020-01-02
56,45,email,3,2020-01-02
56,47,zoom,3,2020-01-02
56,52,slack,6,2020-01-02
56,71,email,3,2020-01-02
57,52,email,2,2020-01-02
57,77,zoom,0,2020-01-02
57,53,zoom,1,2020-01-02
57,47,zoom,0,2020-01-02
57,46,zoom,1,2020-01-02
57,51,email,2,2020-01-02
57,52,zoom,0,2020-01-02
57,55,zoom,2,2020-01-02
57,43,slack,11,2020-01-02
57,46,zoom,3,2020-01-02
57,55,zoom,0,2020-01-02
57,52,email,0,2020-01-02
57,42,zoom,0,2020-01-02
57,54,zoom,3,2020-01-02
57,27,email,3,2020-01-02
57,98,zoom,1,2020-01-02
58,50,slack,15,2020-01-02
58,59,zoom,3,2020-01-02
58,58,slack,15,2020-01-02
58,40,slack,15,2020-01-02
58,26,zoom,4,2020-01-02
58,18,slack,9,2020-01-02
58,11,email,5,2020-01-02
58,48,email,5,2020-01-02
58,52,email,2,2020-01-02
59,61,email,3,2020-01-02
59,48,email,5,2020-01-02
59,6,slack,8,2020-01-02
59,40,email,7,2020-01-02
59,59,email,4,2020-01-02
59,49,zoom,2,2020-01-02
59,43,slack,9,2020-01-02
59,45,email,6,2020-01-02
59,61,email,5,2020-01-02
59,48,slack,9,2020-01-02
59,91,zoom,3,2020-01-02
59,56,slack,10,2020-01-02
59,52,zoom,0,2020-01-02
60,63,slack,21,2020-01-02
60,72,zoom,0,2020-01-02
60,75,zoom,0,2020-01-02
60,30,zoom,2,2020-01-02
60,33,email,4,2020-01-02
60,11,email,1,2020-01-02
61,75,slack,11,2020-01-02
62,77,slack,8,2020-01-02
62,15,slack,6,2020-01-02
62,79,slack,5,2020-01-02
62,13,zoom,1,2020-01-02
62,62,email,1,2020-01-02
62,66,slack,13,2020-01-02
62,38,slack,8,2020-01-02
62,64,email,3,2020-01-02
62,34,zoom,5,2020-01-02
62,77,zoom,6,2020-01-02
62,74,slack,6,2020-01-02
62,79,zoom,1,2020-01-02
62,73,email,4,2020-01-02
62,62,zoom,1,2020-01-02
62,63,email,4,2020-01-02
62,90,slack,12,2020-01-02
63,73,zoom,2,2020-01-02
63,61,zoom,0,2020-01-02
63,75,slack,11,2020-01-02
63,74,email,4,2020-01-02
63,63,zoom,5,2020-01-02
63,63,zoom,1,2020-01-02
63,60,slack,13,2020-01-02
63,61,email,5,2020-01-02
63,62,slack,11,2020-01-02
63,64,slack,12,2020-01-02
64,21,zoom,1,2020-01-02
64,75,email,4,2020-01-02
64,91,email,5,2020-01-02
64,56,email,3,2020-01-02
64,25,email,2,2020-01-02
64,71,slack,11,2020-01-02
64,60,email,3,2020-01-02
64,19,email,3,2020-01-02
64,75,zoom,6,2020-01-02
64,71,zoom,2,2020-01-02
64,68,zoom,2,2020-01-02
64,72,slack,12,2020-01-02
64,76,slack,13,2020-01-02
64,76,slack,19,2020-01-02
65,87,email,5,2020-01-02
65,46,slack,6,2020-01-02
65,28,slack,12,2020-01-02
65,61,zoom,1,2020-01-02
65,20,slack,11,2020-01-02
65,68,email,1,2020-01-02
65,89,email,2,2020-01-02
66,89,zoom,1,2020-01-02
66,29,email,3,2020-01-02
66,73,email,1,2020-01-02
66,71,slack,10,2020-01-02
66,89,email,2,2020-01-02
66,20,email,4,2020-01-02
66,70,zoom,1,2020-01-02
66,47,zoom,1,2020-01-02
66,61,slack,17,2020-01-02
66,57,zoom,4,2020-01-02
67,38,slack,5,2020-01-02
67,47,email,0,2020-01-02
67,65,email,0,2020-01-02
67,68,slack,8,2020-01-02
67,64,email,1,2020-01-02
67,79,slack,9,2020-01-02
67,99,email,2,2020-01-02
67,68,zoom,1,2020-01-02
67,67,slack,4,2020-01-02
67,94,zoom,2,2020-01-02
67,79,email,3,2020-01-02
67,67,zoom,4,2020-01-02
67,65,email,0,2020-01-02
67,2,zoom,4,2020-01-02
67,64,zoom,2,2020-01-02
68,72,zoom,2,2020-01-02
68,78,zoom,1,2020-01-02
68,66,slack,6,2020-01-02
68,50,slack,10,2020-01-02
68,68,zoom,5,2020-01-02
68,98,zoom,2,2020-01-02
68,22,slack,11,2020-01-02
68,99,email,0,2020-01-02
69,9,email,3,2020-01-02
69,94,zoom,2,2020-01-02
69,49,zoom,2,2020-01-02
69,94,zoom,3,2020-01-02
69,73,email,3,2020-01-02
70,67,zoom,0,2020-01-02
70,68,slack,12,2020-01-02
70,74,slack,13,2020-01-02
70,0,zoom,2,2020-01-02
70,66,slack,14,2020-01-02
70,74,slack,14,2020-01-02
70,77,zoom,0,2020-01-02
70,23,zoom,1,2020-01-02
70,0,zoom,0,2020-01-02
70,9,zoom,0,2020-01-02
70,32,email,9,2020-01-02
70,66,email,11,2020-01-02
70,68,zoom,0,2020-01-02
70,73,slack,13,2020-01-02
70,3,zoom,0,2020-01-02
71,63,slack,8,2020-01-02
71,73,slack,13,2020-01-02
71,6,email,1,2020-01-02
71,99,slack,14,2020-01-02
71,75,slack,12,2020-01-02
71,83,zoom,2,2020-01-02
71,75,slack,14,2020-01-02
71,68,zoom,2,2020-01-02
71,63,zoom,3,2020-01-02
71,65,zoom,3,2020-01-02
71,60,zoom,4,2020-01-02
71,66,email,5,2020-01-02
71,0,email,2,2020-01-02
71,62,slack,16,2020-01-02
71,56,slack,10,2020-01-02
71,91,slack,10,2020-01-02
72,96,email,5,2020-01-02
72,79,email,1,2020-01-02
72,74,slack,6,2020-01-02
72,81,email,1,2020-01-02
72,53,email,5,2020-01-02
72,43,zoom,5,2020-01-02
72,60,email,1,2020-01-02
73,42,slack,10,2020-01-02
73,73,zoom,1,2020-01-02
73,73,email,3,2020-01-02
73,48,email,2,2020-01-02
73,91,slack,7,2020-01-02
73,60,slack,13,2020-01-02
73,50,zoom,2,2020-01-02
73,63,slack,10,2020-01-02
73,79,email,1,2020-01-02
74,20,email,2,2020-01-02
74,79,email,3,2020-01-02
74,9,zoom,0,2020-01-02
74,88,zoom,3,2020-01-02
74,42,zoom,3,2020-01-02
74,46,slack,18,2020-01-02
74,63,zoom,3,2020-01-02
75,45,zoom,0,2020-01-02
75,63,email,3,2020-01-02
75,67,zoom,3,2020-01-02
75,74,zoom,1,2020-01-02
75,74,zoom,0,2020-01-02
76,72,slack,5,2020-01-02
76,50,email,3,2020-01-02
76,69,slack,2,2020-01-02
76,80,email,1,2020-01-02
76,29,email,1,2020-01-02
76,7,email,0,2020-01-02
77,87,email,1,2020-01-02
77,94,zoom,1,2020-01-02
77,19,email,3,2020-01-02
77,67,zoom,1,2020-01-02
77,68,zoom,0,2020-01-02
77,78,slack,9,2020-01-02
77,60,email,6,2020-01-02
77,89,slack,6,2020-01-02
77,74,slack,11,2020-01-02
77,69,email,3,2020-01-02
77,70,email,1,2020-01-02
77,36,zoom,4,2020-01-02
77,10,zoom,0,2020-01-02
78,66,zoom,1,2020-01-02
78,20,slack,12,2020-01-02
78,40,zoom,1,2020-01-02
78,68,slack,6,2020-01-02
78,41,slack,15,2020-01-02
78,6,email,6,2020-01-02
79,73,zoom,0,2020-01-02
79,28,slack,13,2020-01-02
79,74,email,4,2020-01-02
79,71,zoom,2,2020-01-02
79,78,slack,11,2020-01-02
79,69,zoom,0,2020-01-02
79,28,email,2,2020-01-02
79,65,email,1,2020-01-02
79,68,slack,6,2020-01-02
80,82,email,6,2020-01-02
80,81,zoom,2,2020-01-02
80,88,email,2,2020-01-02
81,99,slack,12,2020-01-02
81,13,zoom,2,2020-01-02
81,23,slack,10,2020-01-02
82,87,email,4,2020-01-02
82,16,zoom,2,2020-01-02
82,22,slack,9,2020-01-02
82,93,slack,14,2020-01-02
82,22,zoom,2,2020-01-02
82,81,email,3,2020-01-02
82,55,email,3,2020-01-02
82,53,slack,13,2020-01-02
82,85,slack,12,2020-01-02
82,53,slack,6,2020-01-02
83,87,zoom,2,2020-01-02
83,54,zoom,2,2020-01-02
83,99,slack,10,2020-01-02
83,11,zoom,3,2020-01-02
83,95,zoom,0,2020-01-02
83,22,email,1,2020-01-02
83,11,email,2,2020-01-02
84,55,slack,13,2020-01-02
84,88,slack,19,2020-01-02
84,41,zoom,1,2020-01-02
84,99,zoom,2,2020-01-02
84,85,zoom,1,2020-01-02
84,78,email,2,2020-01-02
85,80,slack,2,2020-01-02
85,33,zoom,3,2020-01-02
85,98,slack,6,2020-01-02
85,88,email,8,2020-01-02
85,89,zoom,0,2020-01-02
85,88,email,0,2020-01-02
86,95,email,5,2020-01-02
86,84,slack,14,2020-01-02
86,99,email,3,2020-01-02
86,17,email,2,2020-01-02
87,18,zoom,1,2020-01-02
87,82,zoom,2,2020-01-02
87,87,slack,9,2020-01-02
87,8,email,5,2020-01-02
87,86,zoom,0,2020-01-02
87,75,zoom,0,2020-01-02
87,18,slack,5,2020-01-02
87,89,email,3,2020-01-02
87,8,email,4,2020-01-02
87,14,slack,6,2020-01-02
87,93,slack,7,2020-01-02
87,70,zoom,1,2020-01-02
87,93,slack,5,2020-01-02
87,2,slack,6,2020-01-02
87,18,slack,12,2020-01-02
87,92,email,1,2020-01-02
87,8,slack,11,2020-01-02
88,99,zoom,1,2020-01-02
88,29,email,2,2020-01-02
88,54,slack,13,2020-01-02
88,93,slack,9,2020-01-02
88,77,slack,8,2020-01-02
89,90,email,3,2020-01-02
89,81,slack,17,2020-01-02
89,85,zoom,3,2020-01-02
89,53,zoom,4,2020-01-02
89,75,zoom,4,2020-01-02
89,94,zoom,2,2020-01-02
89,91,zoom,1,2020-01-02
89,49,slack,9,2020-01-02
89,11,email,2,2020-01-02
89,8,email,1,2020-01-02
89,87,zoom,0,2020-01-02
89,18,email,4,2020-01-02
89,50,email,4,2020-01-02
89,71,email,5,2020-01-02
89,97,zoom,3,2020-01-02
89,56,zoom,2,2020-01-02
89,83,slack,13,2020-01-02
89,85,zoom,4,2020-01-02
89,2,slack,10,2020-01-02
89,82,zoom,4,2020-01-02
89,98,email,2,2020-01-02
90,81,zoom,2,2020-01-02
90,69,zoom,1,2020-01-02
90,92,zoom,3,2020-01-02
90,26,email,3,2020-01-02
90,36,slack,13,2020-01-02
90,48,email,4,2020-01-02
